,CarPrice,Params,URL,Status,Двигател,Мощност,Евростандарт,Кубатура [куб.см],Скоростна кутия,Категория,Пробег [км],Цвят,VIN номер,Пробег с едно зареждане (WLTP) [км],Капацитет на батерията [kWh],Състояние,Дата на производствоInfo,Специализирани,Brand,Model,Month,Year,Region,City,"USB, audio\video, IN\AUX изводи",Auto Start Stop function,Ел. Стъкла,Подгряване на седалките,Регулиране на волана,Сензор за дъжд,Ел. Огледала,Система за контрол на скоростта (автопилот),Бързи \ бавни скорости,Система за измиване на фаровете,"Steptronic, Tiptronic",Адаптивно въздушно окачване,Навигация,Подгряване на предното стъкло,Климатроник,Стерео уредба,"DVD, TV",Отопление на волана,Ел. усилвател на волана,Ел. регулиране на седалките,Термопомпа,Безключово палене,Бордкомпютър,Мултифункционален волан,Хладилна жабка,Блокаж на диференциала,Печка,Bluetooth \ handsfree система,Климатик,Ел. регулиране на окачването,Датчик за светлина,Серво усилвател на волана,Велурен салон,Десен волан,Кожен салон,Въздушни възглавници - Странични,Антиблокираща система,Система за подпомагане на спирането,Система за контрол на спускането,Ел. разпределяне на спирачното усилие,Система за контрол на дистанцията,Парктроник,Система за изсушаване на накладките,Електронна програма за стабилизиране,Система ISOFIX,Система за динамична устойчивост,Въздушни възглавници - Предни,Въздушни възглавници - Задни,GPS система за проследяване,Адаптивни предни светлини,Система за защита от пробуксуване,Автоматичен контрол на стабилността,Контрол на налягането на гумите,Лизинг,Buy back,С регистрация,Нов внос,Метанова уредба,Сервизна книжка,4x4,Дълга база,Газова уредба,Напълно обслужен,На части,Бартер,Тунинг,Капариран\Продаден,7 места,Металик,Ксенонови фарове,LED фарове,Халогенни фарове,Теглич,Рейлинг на покрива,Панорамен люк,4(5) Врати,2(3) Врати,Лети джанти,Шибедах,Спойлери,Лебедка,OFFROAD пакет,Аларма,Каско,Централно заключване
0,16900.0,"['Цената е с включено ДДС', 'декември 2017 г.', '211 000 км', 'Тъмно сив', 'Дизелов', '95 к.с.', 'Евро 6', '1500 куб.см', 'Ръчна', 'Хечбек']",www.mobile.bg/obiava-11739009583719596-bmw-114-1-5-d-e-6,TOP,Дизелов,95.0,Евро 6,1500 см<sup>3</sup>,Ръчна,Хечбек,211000.0,Тъмно сив,,,,,декември 2017,,BMW,114 1.5 д Е 6,12,2017,София,София,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
1,7400.0,"['Не се начислява ДДС', 'октомври 2007 г.', '123 000 км', 'Тъмно сив', 'Бензинов', '122 к.с.', 'Евро 4', '1600 куб.см', 'Ръчна', 'Хечбек']",www.mobile.bg/obiava-11725260718804333-bmw-116-i-facelift-123-hil-km,TOP,Бензинов,122.0,Евро 4,1600 см<sup>3</sup>,Ръчна,Хечбек,123000.0,Тъмно сив,WBAUE31090E070731,,,,октомври 2007,,BMW,116 i* Facelift* 123 хил.км.,10,2007,Пазарджик,Пазарджик,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
2,12000.0,"['Не се начислява ДДС', 'май 2013 г.', '211 585 км', 'Червен', 'Дизелов', 'Евро 5', '1600 куб.см', 'Ръчна', 'Хечбек']",www.mobile.bg/obiava-11743175360586582-bmw-116-116,TOP,Дизелов,,Евро 5,1600 см<sup>3</sup>,Ръчна,Хечбек,211585.0,Червен,,,,,май 2013,,BMW,116 116,5,2013,София,София,False,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3,17000.0,"['Не се начислява ДДС', 'февруари 2013 г.', '218 000 км', 'Бял', 'Дизелов', '116 к.с.', 'Евро 5', '2000 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11741841376082977-bmw-116-bmw-sport-avtomat-navigatsiya-parktronik,TOP,Дизелов,116.0,Евро 5,2000 см<sup>3</sup>,Автоматична,Хечбек,218000.0,Бял,,,,,февруари 2013,,BMW,116 BMW SPORT Автомат Навигация Парктроник,2,2013,Пловдив,Асеновград,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,19999.0,"['Не се начислява ДДС', 'юни 2014 г.', '168 000 км', 'Черен', 'Бензинов', '135 к.с.', 'Евро 6', '1600 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11710167249066818-bmw-116-i-135kc-eur6-automatic,TOP,Бензинов,135.0,Евро 6,1600 см<sup>3</sup>,Автоматична,Хечбек,168000.0,Черен,,,,,юни 2014,,BMW,116 i* 135kc* EUR6* AUTOMATIC*,6,2014,София,София,True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True
5,55900.0,"['Не се начислява ДДС', 'януари 2022 г.', '19 500 км', 'Светло син', 'Бензинов', '109 к.с.', 'Евро 6', '1600 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11709739489618977-bmw-116-109k-s-avtomatik,TOP,Бензинов,109.0,Евро 6,1600 см<sup>3</sup>,Автоматична,Хечбек,19500.0,Светло син,,,,,януари 2022,,BMW,116 109k.s.АВТОМАТИК,1,2022,Варна,Варна,True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
6,5555.0,"['Не се начислява ДДС', 'декември 2007 г.', '232 000 км', 'Черен', 'Бензинов', '143 к.с.', 'Ръчна', 'Хечбек']",www.mobile.bg/obiava-11736780747885272-bmw-118-i,TOP,Бензинов,143.0,,,Ръчна,Хечбек,232000.0,Черен,,,,,декември 2007,,BMW,118 i,12,2007,София,София,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
7,5990.0,"['Не се начислява ДДС', 'юни 2007 г.', '227 000 км', 'Черен', 'Бензинов', '143 к.с.', 'Евро 4', '1995 куб.см', 'Ръчна', 'Хечбек']",www.mobile.bg/obiava-11742910394884173-bmw-118-i-m-paket-limited-edition-nov-vnos-germany,TOP,Бензинов,143.0,Евро 4,1995 см<sup>3</sup>,Ръчна,Хечбек,227000.0,Черен,,,,,юни 2007,,BMW,118 I M-Paket/LIMITED EDITION/NOV VNOS GERMANY,6,2007,София,София,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
8,7900.0,"['Цената е с включено ДДС', 'март 2011 г.', '204 603 км', 'Сив', 'Дизелов', '143 к.с.', 'Евро 5', '1995 куб.см', 'Ръчна', 'Хечбек']",www.mobile.bg/obiava-11727200883703521-bmw-118-2-0-dizel-143-k-s-2011-bez-zabelezhki-unikat,TOP,Дизелов,143.0,Евро 5,1995 см<sup>3</sup>,Ръчна,Хечбек,204603.0,Сив,,,,,март 2011,,BMW,118 2.0 ДИЗЕЛ 143 К.С. 2011 БЕЗ ЗАБЕЛЕЖКИ! УНИКАТ,3,2011,Пазарджик,Пазарджик,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
9,14200.0,"['Не се начислява ДДС', 'юни 2013 г.', '193 406 км', 'Черен', 'Дизелов', '143 к.с.', 'Евро 5', '1995 куб.см', 'Ръчна', 'Хечбек']",www.mobile.bg/obiava-11723621804534271-bmw-118-2-0d-navi-6sk-143k-c-lizing,TOP,Дизелов,143.0,Евро 5,1995 см<sup>3</sup>,Ръчна,Хечбек,193406.0,Черен,WBA1C11020VU91820,,,,юни 2013,,BMW,"118 2.0d-НАВИ, 6ск.-143к.c.-ЛИЗИНГ",6,2013,София,София,True,True,True,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True
10,15500.0,"['Не се начислява ДДС', 'декември 2013 г.', '165 000 км', 'Светло сив', 'Дизелов', '136 к.с.', 'Евро 5', '2000 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11738329534607343-bmw-118-165000km-italiya-118-d-evro-5b,TOP,Дизелов,136.0,Евро 5,2000 см<sup>3</sup>,Автоматична,Хечбек,165000.0,Светло сив,WBA1C11082J830751,,,,декември 2013,,BMW,"118 165000км., ИТАЛИЯ, 118 D, EVRO 5B",12,2013,Стара Загора,Мъглиж,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
11,16500.0,"['Не се начислява ДДС', 'януари 2012 г.', '173 000 км', 'Бял', 'Бензинов', '170 к.с.', 'Евро 5', '1800 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11734619209407489-bmw-118,TOP,Бензинов,170.0,Евро 5,1800 см<sup>3</sup>,Автоматична,Хечбек,173000.0,Бял,,,,,януари 2012,,BMW,118,1,2012,Пловдив,Пловдив,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,True,True,False,False,False,True,False,True
12,21590.0,"['Цената е с включено ДДС', 'януари 2016 г.', '150 550 км', 'Бял', 'Дизелов', '150 к.с.', 'Евро 6', '2000 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11734699699279227-bmw-118-2-0d-150kc-sport-edition-facelift,TOP,Дизелов,150.0,Евро 6,2000 см<sup>3</sup>,Автоматична,Хечбек,150550.0,Бял,,,,,януари 2016,,BMW,118 2.0d 150kc Sport Edition Facelift,1,2016,Пазарджик,Пазарджик,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
13,37999.0,"['Не се начислява ДДС', 'януари 2022 г.', '182 920 км', 'Бял', 'Дизелов', '150 к.с.', 'Евро 6', '2000 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11743251966320358-bmw-118-d-m-paket-germaniya-full-ekstri,TOP,Дизелов,150.0,Евро 6,2000 см<sup>3</sup>,Автоматична,Хечбек,182920.0,Бял,,,,,януари 2022,,BMW,118 D M-PAKET ГЕРМАНИЯ FULL ЕКСТРИ,1,2022,Хасково,Хасково,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True
14,6899.0,"['Цената е с включено ДДС', 'януари 2010 г.', '168 400 км', 'Светло сив', 'Дизелов', '143 к.с.', 'Евро 5', '2000 куб.см', 'Ръчна', 'Хечбек']",www.mobile.bg/obiava-11743094905109308-bmw-120-top-sastoyanie,TOP,Дизелов,143.0,Евро 5,2000 см<sup>3</sup>,Ръчна,Хечбек,168400.0,Светло сив,,,,,януари 2010,,BMW,120 * ТОП СЪСТОЯНИЕ *,1,2010,общ. Дупница,Дупница,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
15,12700.0,"['Цената е с включено ДДС', 'май 2014 г.', '131 790 км', 'Черен', 'Бензинов', '136 к.с.', 'Евро 6', '1598 куб.см', 'Ръчна', 'Хечбек']",www.mobile.bg/obiava-11733222315503197-bmw-116-i-euro6,SHORT,Бензинов,136.0,Евро 6,1598 см<sup>3</sup>,Ръчна,Хечбек,131790.0,Черен,,,,,май 2014,,BMW,116 i Euro6,5,2014,Благоевград,Благоевград,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
16,9500.0,"['Цената е с включено ДДС', 'юли 2007 г.', '200 000 км', 'Черен', 'Дизелов', '177 к.с.', 'Евро 4', '2000 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11740826242737747-bmw-120-m,TOP,Дизелов,177.0,Евро 4,2000 см<sup>3</sup>,Автоматична,Хечбек,200000.0,Черен,,,,,юли 2007,,BMW,120 M,7,2007,Хасково,Хасково,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
17,11600.0,"['Не се начислява ДДС', 'декември 2007 г.', '250 000 км', 'Тъмно сив', 'Дизелов', '177 к.с.', 'Ръчна', 'Кабрио']",www.mobile.bg/obiava-11709367998255685-bmw-120-d,TOP,Дизелов,177.0,,,Ръчна,Кабрио,250000.0,Тъмно сив,,,,,декември 2007,,BMW,120 d,12,2007,София,София,True,False,True,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True
18,28999.0,"['Не се начислява ДДС', 'януари 2017 г.', '150 000 км', 'Графит', 'Дизелов', '190 к.с.', 'Евро 6', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11742907560715148-bmw-120-xd-facelift-top-sastoyanie-germaniya,TOP,Дизелов,190.0,Евро 6,,Автоматична,Хечбек,150000.0,Графит,,,,,януари 2017,,BMW,120 Xd FACELIFT! Топ състояние! Германия!,1,2017,София,София,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,37600.0,"['Не се начислява ДДС', 'юни 2020 г.', '207 000 км', 'Тъмно сив', 'Дизелов', '190 к.с.', 'Евро 6', '2000 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11732294935199704-bmw-120-d-xdrive-shadow-line-virtual-distronic-head-up-led,TOP,Дизелов,190.0,Евро 6,2000 см<sup>3</sup>,Автоматична,Хечбек,207000.0,Тъмно сив,,,,,юни 2020,,BMW,120 D xDrive/Shadow Line/VIRTUAL/Distronic/HEAD UP/LED,6,2020,Пловдив,Пловдив,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True
20,19500.0,"['Не се начислява ДДС', 'август 2016 г.', '193 707 км', 'Сив', 'Дизелов', '150 к.с.', 'Евро 6', '1800 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11730913742072754-bmw-2-active-tourer-1-8-d,TOP,Дизелов,150.0,Евро 6,1800 см<sup>3</sup>,Автоматична,Хечбек,193707.0,Сив,,,,,август 2016,,BMW,2 Active Tourer 1.8 d,8,2016,Шумен,Шумен,True,True,True,False,True,True,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
21,19880.0,"['Не се начислява ДДС', 'октомври 2016 г.', '200 000 км', 'Тъмно син мет.', 'Дизелов', '150 к.с.', 'Евро 6', '2000 куб.см', 'Ръчна', 'Хечбек']",www.mobile.bg/obiava-11708853695822933-bmw-2-active-tourer-2-0-luxury-150kc,TOP,Дизелов,150.0,Евро 6,2000 см<sup>3</sup>,Ръчна,Хечбек,200000.0,Тъмно син мет.,WBA2C11060V522751,,,,октомври 2016,,BMW,2 Active Tourer 2.0 LUXURY 150kc,10,2016,София,София,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True
22,24700.0,"['Цената е с включено ДДС', 'януари 2015 г.', '174 000 км', 'Сив', 'Дизелов', '150 к.с.', 'Евро 6', '2000 куб.см', 'Автоматична', 'Ван']",www.mobile.bg/obiava-11743254598105290-bmw-2-active-tourer-luxury,TOP,Дизелов,150.0,Евро 6,2000 см<sup>3</sup>,Автоматична,Ван,174000.0,Сив,,,,,януари 2015,,BMW,2 Active Tourer Luxury,1,2015,София,София,True,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False,True,True,False,False,False,True,True,True
23,30900.0,"['Не се начислява ДДС', 'април 2019 г.', '128 000 км', 'Бял', 'Дизелов', '116 к.с.', 'Евро 6', '1600 куб.см', 'Ръчна', 'Хечбек']",www.mobile.bg/obiava-11719058999823512-bmw-2-active-tourer-active-tourer,TOP,Дизелов,116.0,Евро 6,1600 см<sup>3</sup>,Ръчна,Хечбек,128000.0,Бял,,,,,април 2019,,BMW,2 Active Tourer ACTIVE TOURER,4,2019,Варна,Варна,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
24,37000.0,"['Цената е с включено ДДС', 'май 2019 г.', '80 000 км', 'Черен', 'Plug-in хибрид', '224 к.с.', 'Евро 6', '7.6 kWh', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11732637857640719-bmw-2-active-tourer-m-sport-4x4-plug-in-iperformance,TOP,Plug-in хибрид,224.0,Евро 6,,Автоматична,Хечбек,80000.0,Черен,,41.0,7.6,,май 2019,,BMW,2 Active Tourer * M Sport* 4x4* Plug-in iPerformance*,5,2019,София,София,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True
25,17100.0,"['Цената е с включено ДДС', 'януари 2016 г.', '136 100 км', 'Тъмно сив', 'Дизелов', '115 к.с.', 'Евро 6', '1496 куб.см', 'Ръчна', 'Ван']",www.mobile.bg/obiava-11739012914528446-bmw-2-gran-tourer-216d-7mestno,TOP,Дизелов,115.0,Евро 6,1496 см<sup>3</sup>,Ръчна,Ван,136100.0,Тъмно сив,,,,,януари 2016,,BMW,2 Gran Tourer 216D 7mestno,1,2016,София,София,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
26,30000.0,"['Цената е без ДДС', 'октомври 2020 г.', '135 900 км', 'Бял', 'Дизелов', '150 к.с.', 'Евро 6', '2000 куб.см', 'Автоматична', 'Миниван']",www.mobile.bg/obiava-11734707526405953-bmw-218-d-active-tourer-135-900-km,TOP,Дизелов,150.0,Евро 6,2000 см<sup>3</sup>,Автоматична,Миниван,135900.0,Бял,WBA6T910007G94099,,,,октомври 2020,,BMW,218 d Active Tourer / 135 900 км.,10,2020,Бургас,Бургас,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,36000.0,"['Не се начислява ДДС', 'януари 2018 г.', '78 700 км', 'Черен', 'Бензинов', '192 к.с.', 'Евро 6', '2000 куб.см', 'Автоматична', 'Миниван']",www.mobile.bg/obiava-11734707091065996-bmw-220-i-active-tourer-78-700-km,TOP,Бензинов,192.0,Евро 6,2000 см<sup>3</sup>,Автоматична,Миниван,78700.0,Черен,WBA2A510107A83902,,,,януари 2018,,BMW,220 i Active Tourer / 78 700 км.,1,2018,Бургас,Бургас,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,67900.0,"['Цената е с включено ДДС', 'юни 2019 г.', '169 000 км', 'Оранжев', 'Бензинов', '550 к.с.', 'Евро 6', '3000 куб.см', 'Автоматична', 'Купе']",www.mobile.bg/obiava-11731741015985988-bmw-240-m240-xdrive-bmw-f22-f87-m2-lci-m2-competition,TOP,Бензинов,550.0,Евро 6,3000 см<sup>3</sup>,Автоматична,Купе,169000.0,Оранжев,WBA2J710307E07105,,,,юни 2019,,BMW,240 M240 xDrive BMW F22 F87 M2 LCI M2 Competition,6,2019,София,Банкя,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
29,1300.0,"['Не се начислява ДДС', 'май 1996 г.', '123 456 км', 'Сив', 'Бензинов', '1600 куб.см', 'Ръчна', 'Хечбек']",www.mobile.bg/obiava-11743152310778216-bmw-316-316-kompact,TOP,Бензинов,,,1600 см<sup>3</sup>,Ръчна,Хечбек,123456.0,Сив,,,,,май 1996,,BMW,316 316 kompact,5,1996,София,София,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,7500.0,"['Не се начислява ДДС', 'октомври 2007 г.', '251 000 км', 'Металик', 'Бензинов', '129 к.с.', 'Евро 4', '2000 куб.см', 'Ръчна', 'Седан']",www.mobile.bg/obiava-11737735263658008-bmw-318-i,TOP,Бензинов,129.0,Евро 4,2000 см<sup>3</sup>,Ръчна,Седан,251000.0,Металик,,,,,октомври 2007,,BMW,318 i,10,2007,Пловдив,Пловдив,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
31,8000.0,"['Цената е с включено ДДС', 'август 2008 г.', '213 000 км', 'Черен', 'Дизелов', '136 к.с.', 'Евро 4', '2000 куб.см', 'Ръчна', 'Комби']",www.mobile.bg/obiava-11743002955738933-bmw-318,TOP,Дизелов,136.0,Евро 4,2000 см<sup>3</sup>,Ръчна,Комби,213000.0,Черен,,,,,август 2008,,BMW,318,8,2008,Разград,Разград,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False
